fips,county,state,population,preventable_stays,preventable_black,preventable_white,uninsured,primary_care,mental_health,dentists,other_providers,flu_vaccinations,mammogram,broadband,pct_white,pct_black,pct_hispanic,poverty,log_preventable,disparity_count,log_uninsured,log_primary_care,log_mental_health,log_dentists,log_other_providers,log_population,primary_care_per_100k,mental_health_per_100k
05001,Arkansas County,AR,16307,2909,3333,2867,0.0822363327,4.784117e-4,0.0014104372,4.844961e-4,7.358803e-4,0.46,0.37,0.809625019,0.67670325629999994,0.249708714,0.0431103207,0.231,7.975908360165538,76,0.07902957866238286,4.7829729760889535e-4,0.0014094434677405408,4.8437876966030553e-4,7.356096728499589e-4,9.699349742461278,0.0029337811982584165,0.008649274544674065
05003,Ashley County,AR,18262,4285,4311,4188,0.1015127951,4.284031e-4,8.761362e-4,4.358723e-4,0.0010404118,0.44,0.39,0.7967773302,0.6766509692,0.2356806483,0.0658744935,0.252,8.363109176033522,22,0.09668450326179168,4.2831136159161793e-4,8.757526167106886e-4,4.357773352630163e-4,0.0010398709467508013,9.812577677176286,0.0023458717555579892,0.00479759172051254
05011,Bradley County,AR,10104,2867,3734,2801,0.1219176368,5.764796e-4,8.907363e-4,3.946719e-4,7.917656e-4,0.33,0.38,0.7761111111,0.535530483,0.2754354711,0.1645882819,0.287,7.961370201719511,94,0.11503939691941226,5.763134994681066e-4,8.903398298379574e-4,3.9459403753184125e-4,7.914523189699002e-4,9.220686664030326,0.005705459224069675,0.008815679928741093
05017,Chicot County,AR,9538,4371,6483,3552,0.1057126031,5.988622e-4,0.0057664081,5.064317e-4,0.0020968757,0.39,0.42,0.7757080888,0.3867687146,0.5239043825,0.0666806458,0.372,8.382975849296429,280,0.10049001680097851,5.986829535916732e-4,0.005749846007500176,5.063035067456306e-4,0.0020946803245665835,9.16303909885817,0.006278697840218075,0.0604572038163137
05019,Clark County,AR,21274,2009,1218,2024,0.0897727273,4.690212e-4,0.0032904014,5.176471e-4,9.871204e-4,0.38,0.43,0.8055726034,0.6812071073,0.2255805208,0.0589451913,0.204,7.605890001053122,-171,0.08596916743621211,4.6891124393681207e-4,0.0032849998748606963,5.175131669578787e-4,9.866335170397183e-4,9.96524094881161,0.0022046686095703676,0.015466773526370218
05027,Columbia County,AR,22150,3295,4271,3146,0.0876260312,6.175018e-4,0.0020316027,4.50126e-4,0.0010835214,0.45,0.37,0.7875852171,0.58496614,0.3491196388,0.0355756208,0.278,8.100464891029363,249,0.08399736802450752,6.173112242134765e-4,0.0020295417860681816,4.500247236823754e-4,0.0010829348143683666,10.005592775473282,0.0027878185101580136,0.009172021218961626
05029,Conway County,AR,21077,2847,3340,2698,0.0892515543,5.749054e-4,0.0023722541,4.276347e-4,5.218959e-4,0.36,0.38,0.7959773576,0.7979313944,0.1141528681,0.0502917873,0.23,7.954372272531867,135,0.08549081295954218,5.74740205201684e-4,0.002369444747364143,4.2754329034077893e-4,5.217597597000562e-4,9.955937677537047,0.002727643402761304,0.011255179105185748
05031,Craighead County,AR,113993,3794,9522,3571,0.0993340082,0.0012297492,0.0041318327,7.963404e-4,0.0022194345,0.52,0.47,0.8743224854,0.7178686411,0.1808619828,0.0647145,0.231,8.24143968982973,6784,0.09470454935631345,0.0012289936777909669,0.004123320119585648,7.960234892183934e-4,0.0022169751934244092,11.643892321982587,0.0010787936101339555,0.0036246372145658065
05035,Crittenden County,AR,47139,2811,3608,2617,0.0934291049,2.735402e-4,0.0024183797,6.587195e-4,0.0010606928,0.43,0.43,0.8409313993,0.3836950296,0.5566940325,0.0344937313,0.293,7.941651252930556,467,0.08931872583676385,2.73502794700605e-4,0.002415460125958222,6.585026395384817e-4,0.0010601306628602054,10.760855962858242,5.802842656823437e-4,0.00513031608646768
05037,Cross County,AR,16420,4546,1410,4811,0.1046994041,4.196391e-4,0.0010353228,5.42136e-4,0.0010353228,0.43,0.32,0.816370325,0.7211327649,0.2280146163,0.0228989038,0.254,8.42222295382501,-558,0.09957326547347925,4.1955107613749756e-4,0.0010347872229813837,5.419890973704609e-4,0.0010347872229813837,9.70625538300642,0.002555658343483557,0.006305254567600488
05041,Desha County,AR,10479,5233,4295,5053,0.1045673077,4.508566e-4,6.680027e-4,2.785257e-4,9.542895e-4,0.47,0.37,0.7433684211,0.4262811337,0.4707510259,0.0748162993,0.356,8.562931083090092,-79,0.09945368154144255,4.5075499470168857e-4,6.67779685506951e-4,2.7848691891804766e-4,9.538344552484641e-4,9.257128533474942,0.004302477335623629,0.006374679835862202
05043,Drew County,AR,16945,6173,4494,6440,0.0865188101,9.351257e-4,0.0066686338,2.956655e-4,8.852169e-4,0.44,0.37,0.7925471159,0.6552375332,0.2673945117,0.0494541163,0.278,8.728102205062104,-330,0.08297883312776322,9.346887423483635e-4,0.006646496822719516,2.9562179956957996e-4,8.848253265878586e-4,9.737728084041152,0.005518593685452936,0.03935458129241664
05045,Faulkner County,AR,129951,2654,3083,2619,0.0758522996,5.914984e-4,0.0019468877,4.30815e-4,0.0010850244,0.5,0.42,0.926820284,0.7761540888,0.124339174,0.0575216812,0.154,7.884199933676039,603,0.07311318428773461,5.913235337733421e-4,0.0019449949703649629,4.307222258626754e-4,0.0010844361864712966,11.774912735307439,4.55170333433371e-4,0.0014981706181560741
05051,Garland County,AR,99784,2680,3043,2664,0.1003282393,8.2727e-4,0.0029964724,6.094576e-4,0.0018339614,0.54,0.44,0.8317033042,0.8005191213,0.0837108154,0.0758839092,0.294,7.893945138235959,378,0.09560853465572586,8.269280007777303e-4,0.0029919919247602136,6.092719561410861e-4,0.0018322817460917579,11.510763128805545,8.290607712659344e-4,0.0030029587909885355
05057,Hempstead County,AR,19343,3607,4117,3640,0.1072124756,2.538844e-4,0.0011373624,3.598417e-4,5.686812e-4,0.38,0.36,0.7621411323,0.5131055162,0.2928191077,0.1564907202,0.258,8.190908881182514,92,0.10184557352010004,2.5385217680953944e-4,0.00113671609339562,3.597769725026922e-4,5.685195621238483e-4,9.870085875902097,0.001312538902962312,0.005879968981026728
05059,Hot Spring County,AR,33258,2601,1967,2531,0.0844607097,2.413419e-4,0.0024655722,2.710598e-4,9.020386e-4,0.45,0.39,0.7758036526,0.8122556979,0.1115220398,0.0428769018,0.217,7.86403565907245,-188,0.08108282167507294,2.413127817285556e-4,0.002462537663751931,2.7102306992959885e-4,9.016320076717108e-4,10.412050618647859,7.256657044921522e-4,0.007413471044560708
05061,Howard County,AR,12533,3488,1103,3312,0.104079602,4.725154e-4,0.0015957871,2.389106e-4,6.383148e-4,0.43,0.37,0.7707486941,0.6303359132,0.2053778026,0.1256682359,0.225,8.157370441186774,-277,0.09901204851645806,4.7240379975226104e-4,0.0015945151847233526,2.3888206540735517e-4,6.381111637594438e-4,9.436120444611522,0.003770169951328493,0.012732682518152079
05063,Independence County,AR,38320,3666,6166,3644,0.0976523969,7.687618e-4,0.0018528184,4.480169e-4,0.0016179541,0.5,0.38,0.7468825353,0.851539666,0.0237995825,0.0901617954,0.181,8.207129168071326,966,0.09317371455051333,7.68466454004956e-4,0.001851104049248708,4.4791657039384807e-4,0.0016166466223677882,10.553727232084796,0.0020061633611691025,0.00483512108559499
05067,Jackson County,AR,16784,5834,5159,5954,0.0915949232,3.569092e-4,0.00107245,3.0077e-4,9.532888e-4,0.51,0.38,0.7732195602,0.7535748332,0.1776692088,0.0350333651,0.32,8.671629544720656,-133,0.087639859053397,3.5684552306226115e-4,0.0010718753363273138,3.007247777709329e-4,9.528347087955859e-4,9.728181330636078,0.0021264847473784557,0.00638971639656816
05069,Jefferson County,AR,63661,3821,4152,3391,0.0775251584,7.288076e-4,0.0024033553,3.891293e-4,9.267841e-4,0.44,0.4,0.7850743815,0.3704151678,0.5729410471,0.0280862695,0.32,8.248529124800218,484,0.07466689158629446,7.285421487085876e-4,0.0024004718606796854,3.890536088290853e-4,9.263549007788877e-4,11.061327409163853,0.0011448258745542796,0.003775239628658048
05077,Lee County,AR,8201,2679,2916,2058,0.1014786307,1.160227e-4,3.65809e-4,4.782401e-4,2.438727e-4,0.37,0.38,0.8084059069,0.403975125,0.5361541275,0.0340202414,0.461,7.893572073504902,70,0.09665348689050418,1.1601596988720806e-4,3.657421082003941e-4,4.781257796503898e-4,2.4384296788693583e-4,9.012011377036412,0.0014147384465309108,0.004460541397390562
05079,Lincoln County,AR,12898,3988,1226,3916,0.100069979,7.67048e-5,0.0014730966,1.548467e-4,7.75314e-4,0.37,0.35,0.6273450824,0.6197860133,0.3045433401,0.0521786323,0.248,8.291295851905407,-347,0.09537379505355918,7.670185833735865e-5,0.0014720126575742854,1.548347124873178e-4,7.750135993605266e-4,9.464827539570322,5.947030547371686e-4,0.011421124205303147
05081,Little River County,AR,11805,2952,2871,2985,0.0791108205,1.674481e-4,8.47099e-5,4.229761e-4,9.318086e-4,0.41,0.39,0.7872651357,0.7202880136,0.191613723,0.0415925455,0.253,7.990576881743923,-13,0.07613738767487359,1.6743408213174772e-4,8.470631231911822e-5,4.2288667082621096e-4,9.313747358645371e-4,9.376278449519614,0.0014184506565014824,7.175764506565015e-4
05085,Lonoke County,AR,75944,2812,3294,2742,0.0859797034,1.472123e-4,0.0011060782,2.92456e-4,8.82229e-4,0.46,0.42,0.8828054787,0.8378937112,0.065245444,0.0568576846,0.118,7.9420068084898565,419,0.08248253201849588,1.4720146533260366e-4,0.0011054669461959756,2.92413243080115e-4,8.818400647321857e-4,11.237751505561635,1.938432265880122e-4,0.0014564392183714315
05091,Miller County,AR,42415,3377,2838,3393,0.0888862446,6.79969e-4,0.0026641518,3.290092e-4,7.544501e-4,0.41,0.39,0.8203666238,0.6640339503,0.2584227278,0.042697159,0.273,8.125039097367745,-235,0.08515537990878684,6.797379258223293e-4,0.0026606092381466296,3.289550883415514e-4,7.541656455855026e-4,10.655257352241835,0.0016031333254744786,0.0062811547801485314
05093,Mississippi County,AR,38663,4200,5681,4019,0.0839973334,3.529916e-4,0.0014484132,4.113534e-4,7.500711e-4,0.43,0.36,0.8273844353,0.5692263922,0.3564907017,0.0506685979,0.311,8.343077871169383,643,0.08065544305132906,3.5292931312258215e-4,0.0014473652613778544,4.112688173850152e-4,7.49789937258302e-4,10.562638349337766,9.129958875410601e-4,0.003746251454879342
05095,Monroe County,AR,6512,3637,2332,3882,0.1109962795,4.489002e-4,3.071253e-4,6.093845e-4,9.213759e-4,0.26,0.41,0.7548776162,0.5319410319,0.3972665848,0.0328624079,0.381,8.199189359078067,-101,0.10525716186700718,4.487994744480081e-4,3.070781466794432e-4,6.091989006625794e-4,9.209516937743467e-4,8.781401907682376,0.00689343058968059,0.004716297604422604
05103,Ouachita County,AR,21793,2110,3088,1795,0.0789770367,5.828028e-4,0.0017895655,4.535353e-4,6.882944e-4,0.49,0.33,0.8023282887,0.5441655577,0.3965493507,0.02748589,0.253,7.65491704784832,282,0.07601340402914296,5.826330364039795e-4,0.001787966135487999,4.5343248395170925e-4,6.880576340463108e-4,9.989344096295811,0.002674266048731244,0.008211652824301382
05107,Phillips County,AR,14961,2429,2026,2495,0.0868662398,6.286936e-4,7.35245e-4,3.26712e-4,8.689259e-4,0.33,0.29,0.7920375465,0.3340017379,0.6195441481,0.0219236682,0.452,7.795646536334594,-70,0.08329854610542937,6.284960549711388e-4,7.349748398094921e-4,3.266586412560687e-4,8.68548602436847e-4,9.613202094214232,0.004202216429383063,0.004914410801417018
05111,Poinsett County,AR,22397,4923,701,4903,0.0920316101,8.82613e-5,0.0027235791,1.33363e-4,8.036791e-4,0.47,0.45,0.7960358764,0.8460061615,0.0847434924,0.0381747555,0.271,8.501876487304344,-941,0.08803982388177964,8.825740520058055e-5,0.002719876879113802,1.3335410794568486e-4,8.033563228799167e-4,10.01668230030247,3.94076438808769e-4,0.012160463901415368
05119,Pulaski County,AR,400009,2682,3571,2466,0.090317321,0.0011789222,0.0052748813,7.69144e-4,0.0023149479,0.52,0.45,0.8755879211,0.4892764913,0.3790564712,0.0833556245,0.237,7.894690850425624,4420,0.0864687740572805,0.0011782278169187206,0.00526101784432093,7.688483603368455e-4,0.0023122725361997944,12.899242325836997,2.94723918711829e-4,0.0013186906544602746
05123,St. Francis County,AR,22101,3076,3604,2955,0.109534428,5.71705e-4,0.0037102394,4.454145e-4,0.0011764174,0.42,0.33,0.811699023,0.396497896,0.5332790371,0.0395457219,0.456,8.031710375322042,143,0.10394049310286595,5.715416389564391e-4,0.003703373439461621,4.453153324075322e-4,0.0011757259632761178,10.003378135350923,0.0025867834034659066,0.01678765395230985
05125,Saline County,AR,129574,3492,2009,3479,0.0821864665,3.912707e-4,0.0016206955,3.376336e-4,6.637134e-4,0.52,0.36,0.878037468,0.7910769136,0.0987543797,0.0742510071,0.121,8.158516244806831,-1905,0.07898350060404123,3.9119417358070865e-4,0.0016193835903275907,3.375766146025581e-4,6.634932396715608e-4,11.772007425490022,3.0196698411718404e-4,0.0012507875808418357
05131,Sebastian County,AR,129098,3224,2553,3185,0.113834551,0.0013084112,0.003919503,7.903362e-4,0.0014407659,0.51,0.47,0.8379049489,0.6688484717,0.0660970735,0.1636121396,0.177,8.078688229229872,-816,0.10780861252188764,0.0013075559759742862,0.003911841760425904,7.900240488041586e-4,0.0014397289926516847,11.768327084847964,0.0010135023005778557,0.003036067948380301
05133,Sevier County,AR,15632,2954,8201,3030,0.1546990496,4.435152e-4,6.397134e-4,2.550045e-4,0.0015353122,0.44,0.34,0.7867298578,0.539406346,0.0383828045,0.3577917093,0.243,7.991253929840199,808,0.14383974690440687,4.434168762046419e-4,6.395088706050975e-4,2.5497199187889504e-4,0.0015341348131743622,9.657075374282565,0.002837226202661208,0.004092332395087001
05139,Union County,AR,37397,2906,4072,2699,0.0884586946,6.259781e-4,0.0019787684,4.503073e-4,0.0011230847,0.47,0.31,0.813553719,0.5982030644,0.3235821055,0.0488274461,0.24,7.9748769005588755,513,0.08476265388931427,6.257822574336498e-4,0.0019768132166215514,4.502059420947307e-4,0.001122454512170496,10.529345766281573,0.0016738725031419635,0.005291249030670909
05143,Washington County,AR,261549,2036,5322,1979,0.1399363568,7.998176e-4,0.0042936505,6.287736e-4,0.0011355425,0.51,0.45,0.8906218903,0.6815357734,0.0370561539,0.1870892261,0.135,7.619233416226805,8744,0.13097243347957754,7.994979163510003e-4,0.0042844590831207455,6.285760047040134e-4,0.0011348982592776237,12.474376925430715,3.058002898118517e-4,0.001641623749278338
05145,White County,AR,78452,4160,8695,4045,0.1012278265,6.605619e-4,0.0023708765,3.472446e-4,0.0013893846,0.47,0.33,0.8558300225,0.8673201448,0.0457477184,0.0507571509,0.196,8.333510708982942,3648,0.09642576321877838,6.603438250175003e-4,0.0023680704067026914,3.4718432454693956e-4,0.0013884202983038523,11.2702422517814,8.419949778208331e-4,0.0030220727323713864
05147,Woodruff County,AR,5964,4959,5950,4075,0.0904219692,3.270111e-4,6.706908e-4,4.959497e-4,0.0015090543,0.28,0.32,0.6236832546,0.6990274983,0.2476525822,0.0212944333,0.348,8.509161019718974,112,0.08656474903287743,3.269576435238247e-4,6.704659874396322e-4,4.95826757594797e-4,0.0015079168217603553,8.69349667588463,0.005483083501006037,0.011245653923541247
05149,Yell County,AR,20044,5371,10370,5197,0.1192004401,5.953858e-4,5.986829e-4,0.00029807740000000003,0.001247256,0.4,0.3,0.7802061344,0.7321392936,0.0180103772,0.2109858312,0.23,8.588955557643128,1037,0.11261453759636225,5.952086281948791e-4,5.985037608873873e-4,2.9803298375800035e-4,0.0012464788223944822,9.905685136079615,0.0029703941329076032,0.002986843444422271
06000,California,CA,38965193,2257,4346,2043,0.0751413327,8.10952e-4,0.0046976541,9.290702e-4,9.418662e-4,0.44,0.36,0.9250872749,0.3429133278,0.0558412222,0.4044747578,0.15,7.722234744709607,897368,0.07245212521697313,8.106233560910565e-4,0.00468665455755698,9.286388814112207e-4,9.414229223476685e-4,17.478179318410625,2.0812215661295454e-6,1.2056026772406852e-5
06001,Alameda County,CA,1622188,2102,4026,1946,0.0449517881,0.0011203744,0.0076637233,0.0010392898,7.600845e-4,0.48,0.35,0.93499259,0.2788178682,0.0964290206,0.2333860194,0.09,7.6511201757027,33742,0.04397074856301248,0.0011197472489873983,0.00763450615240152,0.0010387501122514319,7.597957820671641e-4,14.299286413229414,6.906563234347683e-5,4.724312656732759e-4
06007,Butte County,CA,207172,3342,8040,3313,0.0756578947,5.856684e-4,0.0088815091,8.10408e-4,0.0014480721,0.4,0.42,0.9073774971,0.6639652077,0.0175989033,0.2056455506,0.208,8.114623886420098,9793,0.07293246945678088,5.854969631961728e-4,0.008842300481507097,8.100797967438124e-4,0.0014470246546590085,12.241304645100755,2.8269669646477326e-4,0.004287021943119727
06013,Contra Costa County,CA,1155025,2152,4176,2038,0.052402156,0.0010142817,0.0041115993,9.343403e-4,6.294236e-4,0.51,0.38,0.9530269979,0.3868357828,0.0845678665,0.2781264475,0.101,7.674617497364363,24694,0.05107531883260537,0.0010137676638721815,0.004103169773588562,9.339040758019312e-4,6.292255960470553e-4,13.959632546725427,8.781469665158762e-5,3.559749182918119e-4
06017,El Dorado County,CA,192215,2043,2930,2042,0.051702803,7.556115e-4,0.0043753089,7.942028e-4,5.982884e-4,0.46,0.46,0.9236387168,0.744582889,0.0093176911,0.147319408,0.078,7.622663951323595,1707,0.0504105677490037,7.553261693542626e-4,0.004365765064042011,7.938875878402028e-4,5.981094968487562e-4,12.166369816177552,3.93107457794657e-4,0.0022762577842520095
06019,Fresno County,CA,1017162,3188,6994,2906,0.0766190402,6.758217e-4,0.0048881103,6.402742e-4,0.0010607946,0.42,0.38,0.871521559,0.2637790244,0.0469128811,0.5493028642,0.233,8.067462667010057,41582,0.07382561247969507,6.755934353532723e-4,0.004876202278230876,6.400693119261203e-4,0.0010602323549909036,13.832526954380466,6.644189421154152e-5,4.805635975390351e-4
06025,Imperial County,CA,179057,2399,3401,2618,0.0859546729,2.502071e-4,0.0020552115,3.245427e-4,0.0010220209,0.35,0.27,0.8817869134,0.0895133952,0.0221605411,0.8630324422,0.221,7.783224016336037,1402,0.0824594829795615,2.501758034237626e-4,0.0020531024420576186,3.2449004740968065e-4,0.0010214989922101895,12.095459469887178,1.3973600585288483e-4,0.0011477973494473828
06029,Kern County,CA,913820,2749,4234,2517,0.0772961519,4.783839e-4,0.0025431704,5.261388e-4,8.338622e-4,0.36,0.33,0.8978700571,0.3001050535,0.0505132302,0.5713794839,0.248,7.919356190660617,15690,0.07445433892611084,4.782695109019151e-4,0.0025399420145561097,5.260004375113204e-4,8.335147300635769e-4,13.725388894499071,5.2349904795255086e-5,2.783010220831236e-4
06031,Kings County,CA,152682,2461,3634,2415,0.0729343831,3.714734e-4,0.0025019321,6.340657e-4,0.0010151819,0.34,0.32,0.8777894641,0.2805831729,0.0602297586,0.5876855163,0.203,7.808729306744399,1861,0.07039730902935479,0.00037140442083862185,0.0024988074785254424,6.338647652766743e-4,0.00101466695133647,11.93611260606601,2.4329875165376403e-4,0.0016386555717111382
06033,Lake County,CA,67878,2038,487,1986,0.0750658813,4.2172e-4,0.0039040632,4.399408e-4,8.692065e-4,0.3,0.32,0.8496813837,0.6494298595,0.0178702967,0.2542060756,0.216,7.620214770574455,-1017,0.07238194463201408,4.216311011136172e-4,0.0038964621222342894,4.398440544200756e-4,8.6882895878852e-4,11.125467255154522,6.212911399864463e-4,0.0057515884380800845
06037,Los Angeles County,CA,9663345,2572,4790,2151,0.0938034339,7.539516e-4,0.004778987,9.69331e-4,9.456353e-4,0.41,0.31,0.9168578519,0.2527192189,0.0795774134,0.485949948,0.176,7.8528278122817445,255016,0.08966101134780517,7.536675212711161e-4,0.004767603893698453,9.688615020810557e-4,9.451884686104473e-4,16.083850419541868,7.802180300920643e-6,4.945479024085345e-5
06039,Madera County,CA,162858,2666,3724,2399,0.0957632528,4.704849e-4,0.0019956035,4.804812e-4,9.885913e-4,0.35,0.37,0.900613304,0.3031843692,0.0301919464,0.6131230888,0.242,7.888709524182015,2158,0.09145115497327816,4.7037425668198385e-4,0.001993614928496009,4.803658058699883e-4,9.88102965436546e-4,12.00063393445941,2.8889271635412447e-4,0.0012253641208905919
06041,Marin County,CA,254407,1404,3986,1313,0.0510538131,0.0014911263,0.0095791389,0.0012460061,8.726175e-4,0.56,0.42,0.9508241199,0.6723675056,0.0249796586,0.1962524616,0.081,7.247792581767846,6800,0.04979329239184836,0.001490015675096235,0.009533549853616397,0.001245230478618428,8.722369906926504e-4,12.446690625792824,5.861184244144226e-4,0.0037652811833007744
06045,Mendocino County,CA,89108,1842,2221,1768,0.1031859674,7.776135e-4,0.0065987341,8.019336e-4,0.0011783454,0.33,0.34,0.8704657217,0.6198994479,0.0077770795,0.281175652,0.188,7.519149957669823,404,0.0982023275103275,7.773113152673874e-4,0.006577057759490742,8.016122230544589e-4,0.001177651695954377,11.397604396184764,8.726640705660546e-4,0.007405321744400054
06047,Merced County,CA,291920,3577,4858,3603,0.0863411068,4.189052e-4,0.0025143875,4.654948e-4,7.12524e-4,0.39,0.35,0.8809290231,0.23338243350000001,0.0292443135,0.6387332146,0.227,8.182559264068665,3664,0.08281526685364296,4.1881748371248786e-4,0.0025112317165512958,4.653864909058511e-4,7.12270275290958e-4,12.58423507111033,1.435e-4,8.613275897506166e-4
